batchNum,subjectID ,IBfamiliarity,age,ishihara,experimentName,path,browserName,browserInfo,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,totalTime,date,comments,prolificPID,studyID,sessionID
2,235,yes,31,4,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1050,1680,1050,1680,83798.145,1/5/21,"I am red-green ""colorblind"" IIRC.",5b29528dfdb21100019163cf,5ff3b8049bf07d9c7a88d11a,5ff3c58f8f62109ddd6cc4bc
2,236,no,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,768,1366,768,1366,180450.765,1/5/21,,5a78f57a2a842c0001fc43db,5ff3b8049bf07d9c7a88d11a,5ff3ca04705a1f55590070dc
2,237,yes,34,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1080,1920,1080,1920,72639.23,1/5/21,,594f8255ab3b160001b91b63,5ff3b8049bf07d9c7a88d11a,5ff3cbef9568d59e212c839b
2,238,yes,24,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,2560,1440,2560,86135.515,1/5/21,,5d8a65b2aea1ac0019a5a588,5ff3b8049bf07d9c7a88d11a,5ff3ce5ae7417aa439821425
2,239,yes,35,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Firefox,78,148,1366,768,1366,88876,1/5/21,,5bdbfad21195730001bde189,5ff3b8049bf07d9c7a88d11a,5ff3c7e1b0feb8a41e8ee49d
2,240,yes,23,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,800,1280,800,1280,90528.535,1/5/21,,5d96eeed1998fb00177f6b71,5ff3b8049bf07d9c7a88d11a,5ff3cf23e5e631a2381ec402
2,241,yes,30,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,864,1536,864,1536,65658.44,1/5/21,,5b71fdd24b924d000194a7be,5ff3b8049bf07d9c7a88d11a,5ff3c8453ce806a445431c98
2,242,no,18,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Safari,605,900,1440,900,1440,51757,1/5/21,,5fa9da847709a126bee808fb,5ff3b8049bf07d9c7a88d11a,5ff3d1e5173bfb55ea5382ed
2,243,no,38,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,904,1696,1120,1792,92136.9,1/5/21,,5d8c34d571fe8b00196fd24a,5ff3b8049bf07d9c7a88d11a,5ff3cfba6079e19f02e5a297
2,244,no,27,42,"2AFC IB Experiment - Mack and Rock, 4 Trials, Gray Background, Isoluminant Red or Blue Line Left/Right, Report Color",https://www.mn.perceptionresearch.org/IB_MackRock/E3,Chrome,87,1440,3440,1440,3440,171144.745,1/5/21,I am a Gorilla! Murderr yourselves,5ef9e7be160c9b0644b9a455,5ff3b8049bf07d9c7a88d11a,5ff3c17591948a55d96e67d9
