batchNum,subjectIDCum,subjectID,trialNum,longerArm,response_longerArm,response_yesNo,response_AFC,AFCquestion,RT_longerArm,RT_yesNo,RT_AFC,RT_IBfamiliarity,RT_age,RT_ishihara,aboveBelow,trialType,IBstimulus_color,IBstimulus_location,trialTime
1,55,55,3,vertical,horizontal,yes,blue,reportColor,4965.85,3626.535,3062.09,5127.57,4539.165,6262.3,above,IBstimulus_present,blue,left,36303.815
1,56,56,0,horizontal,horizontal,null,null,null,3151.59,null,null,null,null,null,below,IBstimulus_absent,null,null,12935.445
1,56,56,1,vertical,vertical,null,null,null,3612.59,null,null,null,null,null,above,IBstimulus_absent,null,null,6690.905
1,56,56,2,horizontal,horizontal,null,null,null,2227.185,null,null,null,null,null,above,IBstimulus_absent,null,null,5363.73
1,56,56,3,vertical,vertical,yes,blue,reportColor,2119.555,7927.58,12031.81,8103.075,5041.645,7572.945,below,IBstimulus_absent,null,null,46254.645
1,57,57,0,horizontal,horizontal,null,null,null,4107.46,null,null,null,null,null,above,IBstimulus_absent,null,null,11422.08
1,57,57,1,vertical,vertical,null,null,null,2234.645,null,null,null,null,null,below,IBstimulus_absent,null,null,6676.88
1,57,57,2,vertical,vertical,null,null,null,1882.87,null,null,null,null,null,above,IBstimulus_absent,null,null,5556.7
1,57,57,3,horizontal,horizontal,yes,red,reportColor,3658.96,4055.215,5086.555,9607.41,3503.85,7359.995,above,IBstimulus_present,red,left,37546.47
1,58,58,0,horizontal,horizontal,null,null,null,5631,null,null,null,null,null,above,IBstimulus_absent,null,null,17323
1,58,58,1,horizontal,horizontal,null,null,null,1736,null,null,null,null,null,above,IBstimulus_absent,null,null,8853
1,58,58,2,vertical,vertical,null,null,null,2286,null,null,null,null,null,below,IBstimulus_absent,null,null,5333
1,58,58,3,horizontal,vertical,no,blue,reportColor,2113,5928,7697,13457,3982,5665,above,IBstimulus_absent,null,null,42846
1,59,59,0,vertical,vertical,null,null,null,6560.535,null,null,null,null,null,above,IBstimulus_absent,null,null,28425.725
1,59,59,1,vertical,vertical,null,null,null,3956.19,null,null,null,null,null,above,IBstimulus_absent,null,null,11491.87
1,59,59,2,vertical,vertical,null,null,null,3513.29,null,null,null,null,null,above,IBstimulus_absent,null,null,9503.94
1,59,59,3,vertical,vertical,yes,blue,reportColor,4810.34,5231.42,9611.795,7460.745,4404.5,11194.075,below,IBstimulus_present,blue,right,49391.27
1,60,60,0,vertical,vertical,null,null,null,3317.32,null,null,null,null,null,below,IBstimulus_absent,null,null,8004.49
1,60,60,1,vertical,vertical,null,null,null,2722.49,null,null,null,null,null,below,IBstimulus_absent,null,null,7806.415
1,60,60,2,vertical,vertical,null,null,null,1761.13,null,null,null,null,null,below,IBstimulus_absent,null,null,5067.625
1,60,60,3,horizontal,horizontal,yes,blue,reportColor,1663.615,3735.66,4037.035,5032.64,4797.605,4249.005,above,IBstimulus_present,blue,right,26545.155
1,61,61,0,horizontal,horizontal,null,null,null,3706.96,null,null,null,null,null,above,IBstimulus_absent,null,null,9087.38
1,61,61,1,vertical,vertical,null,null,null,2220.35,null,null,null,null,null,above,IBstimulus_absent,null,null,6374.08
1,61,61,2,vertical,vertical,null,null,null,2534.37,null,null,null,null,null,below,IBstimulus_absent,null,null,5943.5
1,61,61,3,vertical,vertical,no,red,reportColor,4676.84,2325.32,3082.635,5220.775,2562.845,4483,above,IBstimulus_absent,null,null,25899.84
1,62,62,0,vertical,vertical,null,null,null,3326.66,null,null,null,null,null,below,IBstimulus_absent,null,null,9187.43
1,62,62,1,vertical,vertical,null,null,null,1665.45,null,null,null,null,null,above,IBstimulus_absent,null,null,7254.42
1,62,62,2,horizontal,horizontal,null,null,null,1819.095,null,null,null,null,null,below,IBstimulus_absent,null,null,5851.055
1,62,62,3,horizontal,horizontal,no,red,reportColor,1783.895,4449.315,12163.255,4592.82,3800.305,4680.24,below,IBstimulus_absent,null,null,35079.94
1,63,63,0,horizontal,horizontal,null,null,null,4625.175,null,null,null,null,null,below,IBstimulus_absent,null,null,10461.39
1,63,63,1,vertical,vertical,null,null,null,3044,null,null,null,null,null,above,IBstimulus_absent,null,null,8630.28
1,63,63,2,horizontal,horizontal,null,null,null,4025.55,null,null,null,null,null,below,IBstimulus_absent,null,null,7495.08
1,63,63,3,horizontal,horizontal,no,blue,reportColor,3108.745,6743.2,9022.32,10160.91,3916.675,6838.615,below,IBstimulus_absent,null,null,44157.94
1,64,64,0,vertical,vertical,null,null,null,3279,null,null,null,null,null,below,IBstimulus_absent,null,null,11505
1,64,64,1,horizontal,horizontal,null,null,null,2851,null,null,null,null,null,above,IBstimulus_absent,null,null,9169
1,64,64,2,horizontal,horizontal,null,null,null,2686,null,null,null,null,null,above,IBstimulus_absent,null,null,8966
1,64,64,3,vertical,vertical,yes,red,reportColor,2298,3173,3195,3733,3960,6179,above,IBstimulus_present,red,left,27812
1,65,65,0,vertical,vertical,null,null,null,3040,null,null,null,null,null,below,IBstimulus_absent,null,null,10670
1,65,65,1,horizontal,horizontal,null,null,null,2212,null,null,null,null,null,above,IBstimulus_absent,null,null,7297
1,65,65,2,horizontal,horizontal,null,null,null,2154,null,null,null,null,null,above,IBstimulus_absent,null,null,15302
1,65,65,3,horizontal,horizontal,no,blue,reportColor,3401,4751,8391,4888,3976,4352,above,IBstimulus_present,red,right,34183
1,66,66,0,horizontal,horizontal,null,null,null,8615.625,null,null,null,null,null,below,IBstimulus_absent,null,null,20486.9
1,66,66,1,vertical,vertical,null,null,null,2425.225,null,null,null,null,null,below,IBstimulus_absent,null,null,7986.595
1,66,66,2,horizontal,horizontal,null,null,null,2180.04,null,null,null,null,null,above,IBstimulus_absent,null,null,6051.69
1,66,66,3,vertical,horizontal,no,blue,reportColor,3012.4,8834.49,12296.635,8094.045,5105.51,7421.945,below,IBstimulus_present,red,left,48538.15
1,67,67,0,vertical,vertical,null,null,null,4404,null,null,null,null,null,above,IBstimulus_absent,null,null,12212
1,67,67,1,horizontal,horizontal,null,null,null,1777,null,null,null,null,null,below,IBstimulus_absent,null,null,8080
1,67,67,2,horizontal,horizontal,null,null,null,2113,null,null,null,null,null,above,IBstimulus_absent,null,null,6768
1,67,67,3,horizontal,horizontal,yes,red,reportColor,2706,3374,7377,5260,3006,5617,below,IBstimulus_present,red,left,30496
1,68,68,0,horizontal,horizontal,null,null,null,2017.035,null,null,null,null,null,below,IBstimulus_absent,null,null,10183.62
1,68,68,1,vertical,vertical,null,null,null,1679.575,null,null,null,null,null,below,IBstimulus_absent,null,null,14579.425
1,68,68,2,horizontal,horizontal,null,null,null,1270.045,null,null,null,null,null,below,IBstimulus_absent,null,null,4838.295
1,68,68,3,horizontal,horizontal,yes,blue,reportColor,1263.085,3639.17,5733.615,5064.635,3668.005,3886.66,above,IBstimulus_present,blue,left,28153.445
1,69,69,0,vertical,vertical,null,null,null,2873.755,null,null,null,null,null,above,IBstimulus_absent,null,null,7999.55
1,69,69,1,vertical,vertical,null,null,null,2010.265,null,null,null,null,null,below,IBstimulus_absent,null,null,5968.35
1,69,69,2,vertical,vertical,null,null,null,1651.575,null,null,null,null,null,below,IBstimulus_absent,null,null,5941.925
1,69,69,3,vertical,vertical,yes,red,reportColor,2480.385,3621.93,2233.385,5333.365,3474.405,4483.535,above,IBstimulus_present,red,left,25451.155
1,70,70,0,horizontal,horizontal,null,null,null,3557.46,null,null,null,null,null,below,IBstimulus_absent,null,null,12577.64
1,70,70,1,vertical,vertical,null,null,null,1717.345,null,null,null,null,null,above,IBstimulus_absent,null,null,6228.57
1,70,70,2,horizontal,horizontal,null,null,null,1632.1,null,null,null,null,null,above,IBstimulus_absent,null,null,9734.97
1,70,70,3,vertical,vertical,yes,blue,reportColor,1085.105,3818.61,6003.51,5517.15,4932.43,5809.765,above,IBstimulus_present,blue,left,35040.52
1,71,71,0,horizontal,horizontal,null,null,null,2141.795,null,null,null,null,null,above,IBstimulus_absent,null,null,8794.205
1,71,71,1,vertical,vertical,null,null,null,1559.05,null,null,null,null,null,above,IBstimulus_absent,null,null,5370.9
1,71,71,2,vertical,vertical,null,null,null,1402.8,null,null,null,null,null,above,IBstimulus_absent,null,null,4580.68
1,71,71,3,horizontal,horizontal,yes,red,reportColor,1161.925,4857.305,1546.125,3230.475,2854.79,3105.645,below,IBstimulus_present,red,right,19632.87
1,72,72,0,horizontal,horizontal,null,null,null,3689.575,null,null,null,null,null,below,IBstimulus_absent,null,null,11424.02
1,72,72,1,horizontal,horizontal,null,null,null,2818.665,null,null,null,null,null,above,IBstimulus_absent,null,null,10002.435
1,72,72,2,horizontal,horizontal,null,null,null,3684.165,null,null,null,null,null,above,IBstimulus_absent,null,null,7208.885
1,72,72,3,vertical,vertical,yes,blue,reportColor,4030.925,16593.56,12042.05,8121.145,6356.545,6539.68,below,IBstimulus_present,blue,left,57390.775
1,73,73,0,vertical,vertical,null,null,null,5461.68,null,null,null,null,null,above,IBstimulus_absent,null,null,12958.21
1,73,73,1,horizontal,horizontal,null,null,null,2614.735,null,null,null,null,null,above,IBstimulus_absent,null,null,12630.46
1,73,73,2,horizontal,horizontal,null,null,null,2326.63,null,null,null,null,null,above,IBstimulus_absent,null,null,6883.835
1,73,73,3,horizontal,horizontal,yes,red,reportColor,5166.06,4488.72,1620.015,7436.22,3385.85,6176.755,above,IBstimulus_present,red,left,39392.195
1,74,74,0,vertical,vertical,null,null,null,3158.78,null,null,null,null,null,below,IBstimulus_absent,null,null,9438.56
1,74,74,1,vertical,vertical,null,null,null,2457.905,null,null,null,null,null,above,IBstimulus_absent,null,null,6127.965
1,74,74,2,horizontal,horizontal,null,null,null,1966.37,null,null,null,null,null,above,IBstimulus_absent,null,null,5589.535
1,74,74,3,vertical,vertical,yes,blue,reportColor,2027.54,6034.705,6842.8,4542.11,3683,6025.085,above,IBstimulus_present,blue,right,32058.05
1,75,75,0,horizontal,horizontal,null,null,null,2707.375,null,null,null,null,null,above,IBstimulus_absent,null,null,7162.345
1,75,75,1,vertical,vertical,null,null,null,1156.525,null,null,null,null,null,above,IBstimulus_absent,null,null,7655.68
1,75,75,2,vertical,vertical,null,null,null,848.765,null,null,null,null,null,below,IBstimulus_absent,null,null,3561.455
1,75,75,3,vertical,vertical,no,red,reportColor,1055.85,3102.59,3264.68,3666.565,2456.74,2722.46,above,IBstimulus_absent,null,null,18968.94
1,76,76,0,vertical,vertical,null,null,null,3065,null,null,null,null,null,above,IBstimulus_absent,null,null,10071
1,76,76,1,vertical,vertical,null,null,null,1774,null,null,null,null,null,below,IBstimulus_absent,null,null,8498
1,76,76,2,vertical,vertical,null,null,null,1479,null,null,null,null,null,below,IBstimulus_absent,null,null,5110
1,76,76,3,vertical,vertical,yes,blue,reportColor,2201,3478,5012,6754,3054,4370,below,IBstimulus_present,blue,right,27692
1,77,77,0,vertical,vertical,null,null,null,3647.545,null,null,null,null,null,above,IBstimulus_absent,null,null,8904.615
1,77,77,1,vertical,vertical,null,null,null,1826.5,null,null,null,null,null,below,IBstimulus_absent,null,null,8393.025
1,77,77,2,horizontal,horizontal,null,null,null,1282.345,null,null,null,null,null,above,IBstimulus_absent,null,null,4301.31
1,77,77,3,horizontal,horizontal,no,blue,reportColor,1313.765,2986.155,2253.02,4282.71,3301.61,2817.06,above,IBstimulus_absent,null,null,19747.225
1,78,78,0,horizontal,horizontal,null,null,null,2467.565,null,null,null,null,null,above,IBstimulus_absent,null,null,8381.5
1,78,78,1,vertical,vertical,null,null,null,2146.805,null,null,null,null,null,below,IBstimulus_absent,null,null,6060.97
1,78,78,2,horizontal,horizontal,null,null,null,1835.855,null,null,null,null,null,above,IBstimulus_absent,null,null,4975.995
1,78,78,3,vertical,vertical,yes,red,reportColor,3738.88,3585.515,3116.99,6003.37,2640.67,5012.68,below,IBstimulus_present,red,right,27721.945
1,79,79,0,vertical,vertical,null,null,null,2936.695,null,null,null,null,null,below,IBstimulus_absent,null,null,8067.06
1,79,79,1,horizontal,horizontal,null,null,null,2046.485,null,null,null,null,null,below,IBstimulus_absent,null,null,5871.915
1,79,79,2,vertical,vertical,null,null,null,1652.94,null,null,null,null,null,below,IBstimulus_absent,null,null,4829.335
1,79,79,3,vertical,vertical,no,red,reportColor,1475.87,5008.07,6171.195,8993.78,3537.545,4179.195,below,IBstimulus_absent,null,null,32579.585
1,80,80,0,vertical,vertical,null,null,null,4824.355,null,null,null,null,null,below,IBstimulus_absent,null,null,20080.135
1,80,80,1,vertical,vertical,null,null,null,2551.64,null,null,null,null,null,above,IBstimulus_absent,null,null,7425.625
1,80,80,2,vertical,vertical,null,null,null,3043.36,null,null,null,null,null,below,IBstimulus_absent,null,null,7574.785
1,80,80,3,horizontal,horizontal,yes,blue,reportColor,3914.765,5123.82,6598.73,7623.685,4579.735,5003.855,below,IBstimulus_present,blue,right,37006.21
1,81,81,0,horizontal,horizontal,null,null,null,5760.04,null,null,null,null,null,above,IBstimulus_absent,null,null,15293.565
1,81,81,1,vertical,vertical,null,null,null,2926.835,null,null,null,null,null,below,IBstimulus_absent,null,null,12644.135
1,81,81,2,horizontal,horizontal,null,null,null,2738.775,null,null,null,null,null,below,IBstimulus_absent,null,null,7310.66
1,81,81,3,horizontal,horizontal,yes,blue,reportColor,2608.335,5076.89,7649.245,9513.65,3511.35,5518.615,above,IBstimulus_present,blue,right,38451.545
1,82,82,0,vertical,vertical,null,null,null,3744.44,null,null,null,null,null,above,IBstimulus_absent,null,null,9997.895
1,82,82,1,vertical,vertical,null,null,null,1898.395,null,null,null,null,null,above,IBstimulus_absent,null,null,8522.205
1,82,82,2,vertical,vertical,null,null,null,3350.03,null,null,null,null,null,above,IBstimulus_absent,null,null,8500.245
1,82,82,3,vertical,horizontal,yes,blue,reportColor,4709.475,3647.185,4998.18,5041.91,3698.59,5983.335,below,IBstimulus_present,blue,left,31829.425
1,83,83,0,horizontal,horizontal,null,null,null,3526.7,null,null,null,null,null,above,IBstimulus_absent,null,null,10597.03
1,83,83,1,vertical,vertical,null,null,null,5197.095,null,null,null,null,null,above,IBstimulus_absent,null,null,12699.08
1,83,83,2,vertical,vertical,null,null,null,2723.815,null,null,null,null,null,above,IBstimulus_absent,null,null,11425.9
1,83,83,3,horizontal,horizontal,no,red,reportColor,2619.535,5422.095,9877.4,5759.53,4236.34,5873.95,above,IBstimulus_absent,null,null,36925.52
1,84,84,0,vertical,vertical,null,null,null,2221.69,null,null,null,null,null,above,IBstimulus_absent,null,null,7708.64
1,84,84,1,horizontal,horizontal,null,null,null,1780.3,null,null,null,null,null,above,IBstimulus_absent,null,null,8083.575
1,84,84,2,horizontal,horizontal,null,null,null,1269.455,null,null,null,null,null,above,IBstimulus_absent,null,null,4390.24
1,84,84,3,horizontal,horizontal,yes,blue,reportColor,6454.885,4033.55,1476.125,8153.78,2662.305,3659.135,below,IBstimulus_present,blue,right,29342.285
1,85,85,0,horizontal,horizontal,null,null,null,4226.555,null,null,null,null,null,above,IBstimulus_absent,null,null,19786.745
1,85,85,1,horizontal,horizontal,null,null,null,2746.71,null,null,null,null,null,above,IBstimulus_absent,null,null,7503.86
1,85,85,2,vertical,vertical,null,null,null,3263.2,null,null,null,null,null,above,IBstimulus_absent,null,null,8418.75
1,85,85,3,horizontal,horizontal,yes,red,reportColor,5547.415,7528.97,12903.17,19546.955,4695.41,10701.13,above,IBstimulus_absent,null,null,64560.625
1,86,86,0,vertical,vertical,null,null,null,3325,null,null,null,null,null,below,IBstimulus_absent,null,null,12845
1,86,86,1,vertical,vertical,null,null,null,2258,null,null,null,null,null,above,IBstimulus_absent,null,null,6882
1,86,86,2,horizontal,horizontal,null,null,null,1547,null,null,null,null,null,above,IBstimulus_absent,null,null,5156
1,86,86,3,vertical,vertical,yes,red,reportColor,1481,3991,4470,4467,2917,4520,above,IBstimulus_present,blue,right,25019
1,87,87,0,vertical,vertical,null,null,null,3124.645,null,null,null,null,null,above,IBstimulus_absent,null,null,13558.565
1,87,87,1,horizontal,horizontal,null,null,null,3416.585,null,null,null,null,null,above,IBstimulus_absent,null,null,18426.525
1,87,87,2,horizontal,horizontal,null,null,null,3080.77,null,null,null,null,null,below,IBstimulus_absent,null,null,9081.345
1,87,87,3,horizontal,horizontal,no,red,reportColor,2796.745,4067.035,4280.885,7369.23,4911.36,11901.685,below,IBstimulus_absent,null,null,41654.12
1,88,88,0,horizontal,horizontal,null,null,null,6193.83,null,null,null,null,null,below,IBstimulus_absent,null,null,12441.725
1,88,88,1,vertical,vertical,null,null,null,4665.3,null,null,null,null,null,above,IBstimulus_absent,null,null,12437.67
1,88,88,2,vertical,vertical,null,null,null,7322.495,null,null,null,null,null,below,IBstimulus_absent,null,null,11424.02
1,88,88,3,vertical,vertical,yes,blue,reportColor,5748.565,6472.545,6321.105,10051.755,4407.505,6790.815,below,IBstimulus_present,blue,right,43445.06
1,89,89,0,horizontal,horizontal,null,null,null,2383.145,null,null,null,null,null,above,IBstimulus_absent,null,null,8766.77
